step,loss
0,11.11376953125
1,3.938488721847534
2,26.223388671875
3,23.2313232421875
4,5.06348991394043
5,22.416259765625
6,3.1861572265625
7,1.6503639221191406
8,7.5908203125
9,3.775207757949829
10,5.698126316070557
11,11.02978801727295
12,1.8806331157684326
13,9.1191987991333
14,26.40362548828125
15,20.084716796875
16,3.6033935546875
17,3.816917896270752
18,1.6369702816009521
19,10.70459270477295
20,8.4422025680542
21,5.794530391693115
22,3.288334846496582
23,3.9347381591796875
24,5.3289794921875
25,4.2568817138671875
26,4.623817443847656
27,1.689042091369629
28,2.950565814971924
29,3.9850821495056152
30,6.8045573234558105
31,4.270305633544922
32,4.9738616943359375
33,3.4862937927246094
34,3.885894775390625
35,1.549957275390625
36,3.9988250732421875
37,5.42901611328125
38,2.000213623046875
39,2.8667144775390625
40,1.2982025146484375
41,3.0867919921875
42,1.260986328125
43,5.1781005859375
44,2.151844024658203
45,1.2559776306152344
46,1.4180221557617188
47,9.4923095703125
48,6.147832870483398
49,2.6581268310546875
50,2.9227752685546875
51,3.20343017578125
52,4.3109283447265625
53,3.463623046875
54,5.063323974609375
55,6.902137756347656
56,2.72283935546875
57,4.772918701171875
58,4.853973388671875
59,2.892303466796875
60,2.0387420654296875
61,2.1150970458984375
62,4.141971588134766
63,4.790679931640625
64,3.890167236328125
65,3.1610260009765625
66,6.341884613037109
67,4.229118347167969
68,1.7532463073730469
69,4.653057098388672
70,4.932399749755859
71,1.760986328125
72,1.74029541015625
73,0.725677490234375
74,6.0488433837890625
75,2.1515350341796875
76,1.27069091796875
77,2.9383621215820312
78,1.45074462890625
79,1.7905044555664062
80,1.14080810546875
81,4.92401123046875
82,1.4071044921875
83,5.839603424072266
84,3.1271705627441406
85,3.4978981018066406
86,4.724464416503906
87,2.9919891357421875
88,5.1964263916015625
89,4.506385803222656
90,1.9848175048828125
91,5.2073822021484375
92,2.1880645751953125
93,1.964935302734375
94,3.0522613525390625
95,0.492431640625
96,3.542689323425293
97,2.6006736755371094
98,2.9469871520996094
99,2.7758731842041016
100,2.37579345703125
101,5.550490379333496
102,3.2190608978271484
103,3.7509078979492188
104,2.7194290161132812
105,1.346099853515625
106,2.742950439453125
107,2.90289306640625
108,4.156059265136719
109,1.2954940795898438
110,3.5665740966796875
111,3.2601985931396484
112,6.460411071777344
113,2.6645584106445312
114,3.783620834350586
115,2.1097793579101562
116,4.816627502441406
117,2.9749832153320312
118,2.9034347534179688
119,2.4167327880859375
120,3.5728836059570312
121,3.4397735595703125
122,0.8903961181640625
123,2.0479660034179688
124,4.41827392578125
125,3.246795654296875
126,4.853855133056641
127,2.199169158935547
128,2.160503387451172
129,3.1284866333007812
130,1.968719482421875
131,1.7514419555664062
